"table_id","outcome","outcome_var","flow","partner","base_year","period","iv_label","transform_id","transform_label","exposure_var","instrument_var","x_timing","coef","se","N","clusters","fe_flags"
"p1__import__CHN__2000__usa_lag1__2000_2007__log_xtlag","p1","p1_log","import","CHN",2000,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-14.0572486973947,29.703339833121,2016,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2007__logdiff_xtlag","p1","p1_log_diff","import","CHN",2000,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",21.160562545866,33.7043085854143,2016,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2007__logdifflag_xtlag","p1","p1_log_diff_lag1","import","CHN",2000,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",27.7734005423918,23.7466672440037,1728,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__level_t","p1","p1_level","import","CHN",2000,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-0.000277964072869749,0.00686378917832732,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__diff_t","p1","p1_diff","import","CHN",2000,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",1.02710309205131e-06,1.34888615778381e-05,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__difflag_t","p1","p1_diff_lag1","import","CHN",2000,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",1.48744640409846e-05,1.87923101297158e-05,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__log_t","p1","p1_log","import","CHN",2000,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",56.5416512855278,98.0014811401479,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__logdiff_t","p1","p1_log_diff","import","CHN",2000,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-78.8060307412063,176.273371646325,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__logdifflag_t","p1","p1_log_diff_lag1","import","CHN",2000,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",1138.59506555315,25883.3580155126,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__level_xtlag","p1","p1_level","import","CHN",2000,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-1.43674041124517e-05,2.28568546549853e-05,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__diff_xtlag","p1","p1_diff","import","CHN",2000,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",9.70110141303998e-07,1.2573578154389e-05,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__difflag_xtlag","p1","p1_diff_lag1","import","CHN",2000,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-7.73241020944853e-06,1.19116691247894e-05,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__log_xtlag","p1","p1_log","import","CHN",2000,"2008_2012","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-77.0583146932039,140.325843655139,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__logdiff_xtlag","p1","p1_log_diff","import","CHN",2000,"2008_2012","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-1807.86745862087,40840.7017556182,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2008_2012__logdifflag_xtlag","p1","p1_log_diff_lag1","import","CHN",2000,"2008_2012","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",47.7773630995781,46.3879563298975,1440,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__level_t","p1","p1_level","import","CHN",2000,"2000_2015","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-2.22521829272975e-06,1.94036441281942e-06,4320,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__diff_t","p1","p1_diff","import","CHN",2000,"2000_2015","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",4.28838421277353e-06,1.96374841260702e-05,4032,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__difflag_t","p1","p1_diff_lag1","import","CHN",2000,"2000_2015","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",3.50838168291222e-06,4.06489417702754e-06,4032,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__log_t","p1","p1_log","import","CHN",2000,"2000_2015","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",21.1803117988683,25.423166278152,4320,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__logdiff_t","p1","p1_log_diff","import","CHN",2000,"2000_2015","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",19.9379553983931,68.0405454853122,4320,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__logdifflag_t","p1","p1_log_diff_lag1","import","CHN",2000,"2000_2015","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-92.1163756605057,98.2693062852203,4032,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__level_xtlag","p1","p1_level","import","CHN",2000,"2000_2015","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-3.86788218258559e-06,3.66682250546912e-06,4320,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__diff_xtlag","p1","p1_diff","import","CHN",2000,"2000_2015","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",9.03711137847528e-07,4.06121085330309e-06,4032,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__difflag_xtlag","p1","p1_diff_lag1","import","CHN",2000,"2000_2015","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",6.86422386952639e-07,3.92582890252288e-06,3744,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__log_xtlag","p1","p1_log","import","CHN",2000,"2000_2015","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",29.7589262371672,38.3744852116338,4320,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__logdiff_xtlag","p1","p1_log_diff","import","CHN",2000,"2000_2015","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",25.4620411342487,86.6221609786812,4320,288,"district_bps_2000+year"
"p1__import__CHN__2000__usa_lag1__2000_2015__logdifflag_xtlag","p1","p1_log_diff_lag1","import","CHN",2000,"2000_2015","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",20.2528836285049,90.344087339502,4032,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__level_t","p1","p1_level","import","CHN",2008,"2000_2007","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",3.1460807895632e-06,1.91525330563928e-05,2016,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__diff_t","p1","p1_diff","import","CHN",2008,"2000_2007","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-5.21328305693772e-06,3.03994846863826e-05,1728,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__difflag_t","p1","p1_diff_lag1","import","CHN",2008,"2000_2007","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",3.55175885935524e-06,3.75070713894486e-06,1728,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__log_t","p1","p1_log","import","CHN",2008,"2000_2007","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-6.67655711035214,122.536412560106,2016,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__logdiff_t","p1","p1_log_diff","import","CHN",2008,"2000_2007","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",926.393688251637,4431.33462105391,2016,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__logdifflag_t","p1","p1_log_diff_lag1","import","CHN",2008,"2000_2007","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-28.7746273829851,40.1744554735508,1728,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__level_xtlag","p1","p1_level","import","CHN",2008,"2000_2007","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-5.82178128306651e-07,3.55047075720367e-06,2016,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__diff_xtlag","p1","p1_diff","import","CHN",2008,"2000_2007","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-6.04522934691443e-07,3.46742744788398e-06,1728,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__difflag_xtlag","p1","p1_diff_lag1","import","CHN",2008,"2000_2007","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-1.28815062966863e-06,2.9495518169111e-06,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__log_xtlag","p1","p1_log","import","CHN",2008,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",1.59273927372426,29.1017451661173,2016,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__logdiff_xtlag","p1","p1_log_diff","import","CHN",2008,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",49.3110344048519,41.9947906210108,2016,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2007__logdifflag_xtlag","p1","p1_log_diff_lag1","import","CHN",2008,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",55.2849618411468,36.6844901410205,1728,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__level_t","p1","p1_level","import","CHN",2008,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-5.70531182838266e-06,3.40894997824052e-06,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__diff_t","p1","p1_diff","import","CHN",2008,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-3.72342712593578e-06,1.73626947424189e-05,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__difflag_t","p1","p1_diff_lag1","import","CHN",2008,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",0.00796789483823114,1.65284737666758,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__log_t","p1","p1_log","import","CHN",2008,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-53.3612940653109,36.952110508336,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__logdiff_t","p1","p1_log_diff","import","CHN",2008,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-82.7237087134206,170.128970583455,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__logdifflag_t","p1","p1_log_diff_lag1","import","CHN",2008,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-130.143347734395,335.338062555973,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__level_xtlag","p1","p1_level","import","CHN",2008,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-5.31841460804907e-06,3.30456292231317e-06,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__diff_xtlag","p1","p1_diff","import","CHN",2008,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",0.000849048774367094,0.175659274915114,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__difflag_xtlag","p1","p1_diff_lag1","import","CHN",2008,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-7.25553111322486e-06,1.66030193746477e-05,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__log_xtlag","p1","p1_log","import","CHN",2008,"2008_2012","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-37.2036712200087,24.1506943024526,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__logdiff_xtlag","p1","p1_log_diff","import","CHN",2008,"2008_2012","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-168.701930602619,437.252408918319,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2008_2012__logdifflag_xtlag","p1","p1_log_diff_lag1","import","CHN",2008,"2008_2012","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-3.31699462381075,67.4679348004506,1440,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__level_t","p1","p1_level","import","CHN",2008,"2000_2015","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-1.04283266792435e-06,1.39606630506463e-06,4320,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__diff_t","p1","p1_diff","import","CHN",2008,"2000_2015","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",1.28542848044044e-05,0.000112660098520914,4032,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__difflag_t","p1","p1_diff_lag1","import","CHN",2008,"2000_2015","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",8.30234321909239e-06,5.20052294778803e-06,4032,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__log_t","p1","p1_log","import","CHN",2008,"2000_2015","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-5.01448287552411,11.195796386211,4320,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__logdiff_t","p1","p1_log_diff","import","CHN",2008,"2000_2015","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",732.49499744875,2029.55435320068,4320,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__logdifflag_t","p1","p1_log_diff_lag1","import","CHN",2008,"2000_2015","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-48.2794360198045,68.333534848774,4032,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__level_xtlag","p1","p1_level","import","CHN",2008,"2000_2015","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-1.40333734620078e-06,1.9164574558626e-06,4320,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__diff_xtlag","p1","p1_diff","import","CHN",2008,"2000_2015","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-6.40934012833093e-07,4.93757507920239e-06,4032,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__difflag_xtlag","p1","p1_diff_lag1","import","CHN",2008,"2000_2015","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-2.61243976177313e-07,4.67381542171858e-06,3744,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__log_xtlag","p1","p1_log","import","CHN",2008,"2000_2015","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-6.0572731859991,13.4869262579295,4320,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__logdiff_xtlag","p1","p1_log_diff","import","CHN",2008,"2000_2015","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",108.058177614467,81.2679755265284,4320,288,"district_bps_2000+year"
"p1__import__CHN__2008__usa_lag1__2000_2015__logdifflag_xtlag","p1","p1_log_diff_lag1","import","CHN",2008,"2000_2015","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",98.347801411911,74.8686506016058,4032,288,"district_bps_2000+year"
"p1__import__CHN__2000__jpn_lag1__2000_2007__level_t","p1","p1_level","import","CHN",2000,"2000_2007","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-3.38610143579708e-06,4.87123841866594e-06,2016,288,"district_bps_2000+year"
"p1__import__CHN__2000__jpn_lag1__2000_2007__diff_t","p1","p1_diff","import","CHN",2000,"2000_2007","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",2.63893884080675e-05,3.53876965604371e-05,1728,288,"district_bps_2000+year"
"p1__import__CHN__2000__jpn_lag1__2000_2007__difflag_t","p1","p1_diff_lag1","import","CHN",2000,"2000_2007","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",6.04848000319689e-06,6.53888247236712e-06,1728,288,"district_bps_2000+year"
"p1__import__CHN__2000__jpn_lag1__2000_2007__log_t","p1","p1_log","import","CHN",2000,"2000_2007","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",12.0112766798959,95.2978475240799,2016,288,"district_bps_2000+year"
"p1__import__CHN__2000__jpn_lag1__2000_2007__logdiff_t","p1","p1_log_diff","import","CHN",2000,"2000_2007","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-6.630957850374,58.7626517394892,2016,288,"district_bps_2000+year"
"p1__import__CHN__2000__jpn_lag1__2000_2007__logdifflag_t","p1","p1_log_diff_lag1","import","CHN",2000,"2000_2007","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",35.279127343109,41.5610400927908,1728,288,"district_bps_2000+year"
"p1__import__CHN__2000__jpn_lag1__2000_2007__level_xtlag","p1","p1_level","import","CHN",2000,"2000_2007","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-1.24919845304344e-06,1.72432522850845e-06,2016,288,"district_bps_2000+year"
"p1__import__CHN__2000__jpn_lag1__2000_2007__diff_xtlag","p1","p1_diff","import","CHN",2000,"2000_2007","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-8.23073728637062e-06,6.70587538080338e-06,1728,288,"district_bps_2000+year"
