"table_id","outcome","outcome_var","flow","partner","base_year","period","iv_label","transform_id","transform_label","exposure_var","instrument_var","x_timing","coef","se","N","clusters","fe_flags"
"p0__export__CHN__2000__usa_lag1__2000_2015__log_t","p0","p0_log","export","CHN",2000,"2000_2015","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",11.2267130155115,20.937714443684,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__logdiff_t","p0","p0_log_diff","export","CHN",2000,"2000_2015","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",10.0756394415741,39.8023648430952,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2000,"2000_2015","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-91.6941227259978,248.600356655319,4032,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__level_xtlag","p0","p0_level","export","CHN",2000,"2000_2015","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-6.69333127354979e-06,7.18779046939582e-06,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__diff_xtlag","p0","p0_diff","export","CHN",2000,"2000_2015","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",9.05457112526566e-07,7.6307066679733e-05,4032,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2000,"2000_2015","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-1.28353818282018e-05,2.56677438035488e-05,3744,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__log_xtlag","p0","p0_log","export","CHN",2000,"2000_2015","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",10.8084783675788,20.063933416818,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__logdiff_xtlag","p0","p0_log_diff","export","CHN",2000,"2000_2015","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-52.0479897144587,214.393046112142,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2000,"2000_2015","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-15.2859342646009,92.389669147843,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__level_t","p0","p0_level","export","CHN",2008,"2000_2007","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",2.92112356277221e-05,3.43745061207432e-05,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__diff_t","p0","p0_diff","export","CHN",2008,"2000_2007","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-3.81144915462988e-05,2.81465490121998e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__difflag_t","p0","p0_diff_lag1","export","CHN",2008,"2000_2007","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-3.37834956915823e-05,5.39481612552101e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__log_t","p0","p0_log","export","CHN",2008,"2000_2007","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",56.8336577217534,70.5835248807718,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__logdiff_t","p0","p0_log_diff","export","CHN",2008,"2000_2007","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-22.4718610855908,88.6080938104192,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2008,"2000_2007","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",19.65667659077,104.241765491903,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__level_xtlag","p0","p0_level","export","CHN",2008,"2000_2007","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",5.22156286088074e-05,6.65242351312596e-05,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__diff_xtlag","p0","p0_diff","export","CHN",2008,"2000_2007","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",5.93830252829105e-05,4.29490085169213e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2008,"2000_2007","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-9.75164238677929e-05,0.000107736528774324,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__log_xtlag","p0","p0_log","export","CHN",2008,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",86.4494457243196,112.494688706632,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__logdiff_xtlag","p0","p0_log_diff","export","CHN",2008,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-23.0104145341829,92.8188803115016,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2007__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2008,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",0.440825876995651,43.8951332975464,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__level_t","p0","p0_level","export","CHN",2008,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",1.95035412728308e-05,6.71275961763057e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__diff_t","p0","p0_diff","export","CHN",2008,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.12069586970028e-05,2.63926653416365e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__difflag_t","p0","p0_diff_lag1","export","CHN",2008,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-4.73683796273969e-06,3.08543507571687e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__log_t","p0","p0_log","export","CHN",2008,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",32.1175153558381,30.7993237835139,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__logdiff_t","p0","p0_log_diff","export","CHN",2008,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",30.6315384738852,38.1781012459478,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2008,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",0.142672302396783,20.4481658271694,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__level_xtlag","p0","p0_level","export","CHN",2008,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-6.47816879229251e-06,2.0609271807184e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__diff_xtlag","p0","p0_diff","export","CHN",2008,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",1.30307019076976e-05,3.06381854325176e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2008,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.51943082765241e-05,1.74368380913663e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__log_xtlag","p0","p0_log","export","CHN",2008,"2008_2012","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-71.5576958105663,75.866560101294,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__logdiff_xtlag","p0","p0_log_diff","export","CHN",2008,"2008_2012","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-32.1672347683351,40.0790912930384,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2008_2012__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2008,"2008_2012","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-37.3737270002341,33.5250198984266,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__level_t","p0","p0_level","export","CHN",2008,"2000_2015","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",2.92653724527393e-07,5.40066089685582e-06,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__diff_t","p0","p0_diff","export","CHN",2008,"2000_2015","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-3.53846267591241e-05,4.50138200625911e-05,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__difflag_t","p0","p0_diff_lag1","export","CHN",2008,"2000_2015","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",1.28836627613524e-05,6.63034690119266e-05,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__log_t","p0","p0_log","export","CHN",2008,"2000_2015","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-0.735036336269642,14.2748010165422,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__logdiff_t","p0","p0_log_diff","export","CHN",2008,"2000_2015","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",26.5044319891528,32.5009784199121,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2008,"2000_2015","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",44.6017857571459,96.3595238624209,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__level_xtlag","p0","p0_level","export","CHN",2008,"2000_2015","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",3.21237369008543e-07,5.92817211006221e-06,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__diff_xtlag","p0","p0_diff","export","CHN",2008,"2000_2015","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",5.1129399277848e-05,6.31237015390643e-05,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2008,"2000_2015","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.41434045188761e-05,2.57189591025054e-05,3744,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__log_xtlag","p0","p0_log","export","CHN",2008,"2000_2015","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-0.702089382669547,13.6316220383285,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__logdiff_xtlag","p0","p0_log_diff","export","CHN",2008,"2000_2015","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-86.4414435446734,123.317309641916,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__usa_lag1__2000_2015__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2008,"2000_2015","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-49.6077373279625,68.2271261511901,4032,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__level_t","p0","p0_level","export","CHN",2000,"2000_2007","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-1.05982548614357e-05,4.80235800267574e-06,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__diff_t","p0","p0_diff","export","CHN",2000,"2000_2007","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-2.77185740787608e-05,1.56376275842984e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__difflag_t","p0","p0_diff_lag1","export","CHN",2000,"2000_2007","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-4.0756227998882e-07,1.04523100058777e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__log_t","p0","p0_log","export","CHN",2000,"2000_2007","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-1.62836080294149,11.6168853987646,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__logdiff_t","p0","p0_log_diff","export","CHN",2000,"2000_2007","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-5.29647982394541,19.3215521202954,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2000,"2000_2007","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-1.18944101545261,15.9321277454374,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__level_xtlag","p0","p0_level","export","CHN",2000,"2000_2007","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-7.02833958617037e-05,5.08812451458248e-05,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__diff_xtlag","p0","p0_diff","export","CHN",2000,"2000_2007","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",2.05574820740272e-05,1.12778511851327e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2000,"2000_2007","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.62441146775768e-05,1.13075292371082e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__log_xtlag","p0","p0_log","export","CHN",2000,"2000_2007","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-37.2899518312249,278.433682477821,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__logdiff_xtlag","p0","p0_log_diff","export","CHN",2000,"2000_2007","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",3.7819222443066,13.859335556656,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2007__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2000,"2000_2007","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",4.96803415839034,15.887743639527,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__level_t","p0","p0_level","export","CHN",2000,"2008_2012","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-0.000187266016725245,0.000553478239924849,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__diff_t","p0","p0_diff","export","CHN",2000,"2008_2012","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.16309541212092e-05,1.81990937804223e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__difflag_t","p0","p0_diff_lag1","export","CHN",2000,"2008_2012","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",5.77283194249587e-06,2.76794980834244e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__log_t","p0","p0_log","export","CHN",2000,"2008_2012","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",14.8437529223722,213.476442957341,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__logdiff_t","p0","p0_log_diff","export","CHN",2000,"2008_2012","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-13.7995350377735,30.0693389369947,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2000,"2008_2012","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",18.1152998103867,25.7075545173287,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__level_xtlag","p0","p0_level","export","CHN",2000,"2008_2012","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",9.31191831006815e-05,0.000163098773219354,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__diff_xtlag","p0","p0_diff","export","CHN",2000,"2008_2012","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-1.88275625140866e-05,3.01895597358695e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2000,"2008_2012","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.0107103260165e-05,1.72645609951633e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__log_xtlag","p0","p0_log","export","CHN",2000,"2008_2012","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-21.4788448446156,325.637797070687,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__logdiff_xtlag","p0","p0_log_diff","export","CHN",2000,"2008_2012","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-12.4030331881464,27.7492810295486,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2008_2012__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2000,"2008_2012","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",9.96804997722963,11.2833266830897,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__level_t","p0","p0_level","export","CHN",2000,"2000_2015","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-1.03817207623079e-06,6.28668798779312e-06,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__diff_t","p0","p0_diff","export","CHN",2000,"2000_2015","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-4.16295494122736e-05,3.91755763227684e-05,4032,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__difflag_t","p0","p0_diff_lag1","export","CHN",2000,"2000_2015","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-9.91896216827151e-07,1.05837130395424e-05,4032,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__log_t","p0","p0_log","export","CHN",2000,"2000_2015","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-26.1093048311923,17.6435987304799,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__logdiff_t","p0","p0_log_diff","export","CHN",2000,"2000_2015","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",46.8078791528653,90.6509469402852,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2000,"2000_2015","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",19.1051290777971,13.7532320706641,4032,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__level_xtlag","p0","p0_level","export","CHN",2000,"2000_2015","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-1.80282326433956e-06,1.09047681674076e-05,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__diff_xtlag","p0","p0_diff","export","CHN",2000,"2000_2015","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",1.42494110952147e-05,1.16936332589365e-05,4032,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2000,"2000_2015","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.69290675374955e-05,1.12995500148423e-05,3744,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__log_xtlag","p0","p0_log","export","CHN",2000,"2000_2015","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-68.5536499563089,72.9628600543852,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__logdiff_xtlag","p0","p0_log_diff","export","CHN",2000,"2000_2015","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-7.49987310632667,13.1113899747603,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__jpn_lag1__2000_2015__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2000,"2000_2015","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-6.22757855994374,15.3393583190094,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__jpn_lag1__2000_2007__level_t","p0","p0_level","export","CHN",2008,"2000_2007","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-1.27757209194661e-05,5.39393802126414e-06,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__jpn_lag1__2000_2007__diff_t","p0","p0_diff","export","CHN",2008,"2000_2007","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-3.2483590666714e-05,1.94855185409338e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__jpn_lag1__2000_2007__difflag_t","p0","p0_diff_lag1","export","CHN",2008,"2000_2007","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-6.64891164543505e-06,1.45350640620224e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__jpn_lag1__2000_2007__log_t","p0","p0_log","export","CHN",2008,"2000_2007","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-17.723634756332,13.9607834589141,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__jpn_lag1__2000_2007__logdiff_t","p0","p0_log_diff","export","CHN",2008,"2000_2007","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-31.4220293647125,26.263579348481,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__jpn_lag1__2000_2007__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2008,"2000_2007","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",4.71722944814966,24.5392266920703,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__jpn_lag1__2000_2007__level_xtlag","p0","p0_level","export","CHN",2008,"2000_2007","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-6.76186827593363e-05,4.43558136446832e-05,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__jpn_lag1__2000_2007__diff_xtlag","p0","p0_diff","export","CHN",2008,"2000_2007","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",2.4672287560991e-05,1.40315473755293e-05,1728,288,"district_bps_2000+year"
